id,reaction,reaction_name,reaction_string,ec_number,gene_name,gene_id,organism,kcat
LPLIPAL2ATE160,LPLIPAL2ATE160,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:0)","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) + Phosphatidylglycerol (dihexadecanoyl, n-C16:0) = Acyl phosphatidylglycerol (n-C16:0) + Sn-Glycero-3-phosphoethanolamine",,pldB,b3825,Escherichia coli,
LPLIPAL2ATE161,LPLIPAL2ATE161,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:1)","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) + Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1) = Acyl phosphatidylglycerol (n-C16:1) + Sn-Glycero-3-phosphoethanolamine",,pldB,b3825,Escherichia coli,
LPLIPAL2ATE180,LPLIPAL2ATE180,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:0)","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) + Phosphatidylglycerol (dioctadecanoyl, n-C18:0) = Acyl phosphatidylglycerol (n-C18:0) + Sn-Glycero-3-phosphoethanolamine",,pldB,b3825,Escherichia coli,
LPLIPAL2ATE181,LPLIPAL2ATE181,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:1)","2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1) + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1) = Acyl phosphatidylglycerol (n-C18:1) + Sn-Glycero-3-phosphoethanolamine",,pldB,b3825,Escherichia coli,
LPLIPAL2ATG120,LPLIPAL2ATG120,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C12:0)","2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) + Phosphatidylglycerol (didodecanoyl, n-C12:0) = Acyl phosphatidylglycerol (n-C12:0) + Glycerophosphoglycerol",,pldB,b3825,Escherichia coli,
LPLIPAL2ATG140,LPLIPAL2ATG140,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:0)","2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) + Phosphatidylglycerol (ditetradecanoyl, n-C14:0) = Acyl phosphatidylglycerol (n-C14:0) + Glycerophosphoglycerol",,pldB,b3825,Escherichia coli,
LPLIPAL2ATG141,LPLIPAL2ATG141,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:1)","2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1) = Acyl phosphatidylglycerol (n-C14:1) + Glycerophosphoglycerol",,pldB,b3825,Escherichia coli,
LPLIPAL2ATG160,LPLIPAL2ATG160,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:0)","2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) + Phosphatidylglycerol (dihexadecanoyl, n-C16:0) = Acyl phosphatidylglycerol (n-C16:0) + Glycerophosphoglycerol",,pldB,b3825,Escherichia coli,
LPLIPAL2ATG161,LPLIPAL2ATG161,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:1)","2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) + Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1) = Acyl phosphatidylglycerol (n-C16:1) + Glycerophosphoglycerol",,pldB,b3825,Escherichia coli,
LPLIPAL2ATG180,LPLIPAL2ATG180,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:0)","2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) + Phosphatidylglycerol (dioctadecanoyl, n-C18:0) = Acyl phosphatidylglycerol (n-C18:0) + Glycerophosphoglycerol",,pldB,b3825,Escherichia coli,
LPLIPAL2ATG181,LPLIPAL2ATG181,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:1)","2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1) = Acyl phosphatidylglycerol (n-C18:1) + Glycerophosphoglycerol",,pldB,b3825,Escherichia coli,
LPLIPAL2E120,LPLIPAL2E120,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C12:0)",2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0) + H2O = Dodecanoate (n-C12:0) + Sn-Glycero-3-phosphoethanolamine + H+,,pldB,b3825,Escherichia coli,
LPLIPAL2E140,LPLIPAL2E140,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:0)",2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0) + H2O = Sn-Glycero-3-phosphoethanolamine + H+ + Tetradecanoate (n-C14:0),,pldB,b3825,Escherichia coli,
LPLIPAL2E141,LPLIPAL2E141,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)",2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1) + H2O = Sn-Glycero-3-phosphoethanolamine + H+ + Tetradecenoate (n-C14:1),,pldB,b3825,Escherichia coli,
LPLIPAL2E160,LPLIPAL2E160,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:0)",2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) + H2O = Sn-Glycero-3-phosphoethanolamine + H+ + Hexadecanoate (n-C16:0),3.1.1.5,pldB,b3825,Escherichia coli,
LPLIPAL2E161,LPLIPAL2E161,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)",2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1) + H2O = Sn-Glycero-3-phosphoethanolamine + H+ + Hexadecenoate (n-C16:1),,pldB,b3825,Escherichia coli,
LPLIPAL2E180,LPLIPAL2E180,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)",2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) + H2O = Sn-Glycero-3-phosphoethanolamine + H+ + Octadecanoate (n-C18:0),3.1.1.5,pldB,b3825,Escherichia coli,
LPLIPAL2E181,LPLIPAL2E181,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:1)",2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1) + H2O = Sn-Glycero-3-phosphoethanolamine + H+ + Octadecenoate (n-C18:1),,pldB,b3825,Escherichia coli,
LPLIPAL2G120,LPLIPAL2G120,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)",2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0) + H2O = Dodecanoate (n-C12:0) + Glycerophosphoglycerol + H+,,pldB,b3825,Escherichia coli,
LPLIPAL2G140,LPLIPAL2G140,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0)",2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0) + H2O = Glycerophosphoglycerol + H+ + Tetradecanoate (n-C14:0),,pldB,b3825,Escherichia coli,
LPLIPAL2G141,LPLIPAL2G141,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:1)",2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1) + H2O = Glycerophosphoglycerol + H+ + Tetradecenoate (n-C14:1),,pldB,b3825,Escherichia coli,
LPLIPAL2G160,LPLIPAL2G160,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)",2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0) + H2O = Glycerophosphoglycerol + H+ + Hexadecanoate (n-C16:0),,pldB,b3825,Escherichia coli,
LPLIPAL2G161,LPLIPAL2G161,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)",2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1) + H2O = Glycerophosphoglycerol + H+ + Hexadecenoate (n-C16:1),,pldB,b3825,Escherichia coli,
LPLIPAL2G180,LPLIPAL2G180,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:0)",2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) + H2O = Glycerophosphoglycerol + H+ + Octadecanoate (n-C18:0),,pldB,b3825,Escherichia coli,
LPLIPAL2G181,LPLIPAL2G181,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)",2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1) + H2O = Glycerophosphoglycerol + H+ + Octadecenoate (n-C18:1),,pldB,b3825,Escherichia coli,
LSERDHr,LSERDHr,L-serine dehydrogenase,Nicotinamide adenine dinucleotide phosphate + L-Serine = 2-Aminomalonate semialdehyde + H+ + Nicotinamide adenine dinucleotide phosphate - reduced,1.1.1.276,ydfG,b1539,Escherichia coli,14.9
LSERDHr_reverse,LSERDHr,,2-Aminomalonate semialdehyde + H+ + Nicotinamide adenine dinucleotide phosphate - reduced = Nicotinamide adenine dinucleotide phosphate + L-Serine,1.1.1.276,ydfG,b1539,Escherichia coli,10.5
LYSDC,LYSDC,Lysine decarboxylase,"H+ + L-Lysine = 1,5-Diaminopentane + CO2",4.1.1.18,cadA,b4131,Escherichia coli,
LYSDC,LYSDC,Lysine decarboxylase,"H+ + L-Lysine = 1,5-Diaminopentane + CO2",4.1.1.18,ldcC,b0186,Escherichia coli,
LYSTRS,LYSTRS,Lysyl-tRNA synthetase,ATP + L-Lysine + TRNA(Lys) = AMP + L-Lysine-tRNA (Lys) + Diphosphate,6.1.1.6,lysU,b4129,Escherichia coli,1.88
LYSTRS,LYSTRS,Lysyl-tRNA synthetase,ATP + L-Lysine + TRNA(Lys) = AMP + L-Lysine-tRNA (Lys) + Diphosphate,6.1.1.6,lysS,b2890,Escherichia coli,1.88
LYSabcpp,LYSabcpp,L-lysine transport via ABC system (periplasm),ATP + H2O + L-Lysine = ADP + H+ + L-Lysine + Phosphate,3.6.3.21,argT,b2310,Escherichia coli,1.88
LYSabcpp,LYSabcpp,L-lysine transport via ABC system (periplasm),ATP + H2O + L-Lysine = ADP + H+ + L-Lysine + Phosphate,3.6.3.21,hisP,b2306,Escherichia coli,1.88
LYSabcpp,LYSabcpp,L-lysine transport via ABC system (periplasm),ATP + H2O + L-Lysine = ADP + H+ + L-Lysine + Phosphate,3.6.3.21,hisM,b2307,Escherichia coli,1.88
LYSabcpp,LYSabcpp,L-lysine transport via ABC system (periplasm),ATP + H2O + L-Lysine = ADP + H+ + L-Lysine + Phosphate,3.6.3.21,hisQ,b2308,Escherichia coli,1.88
LYSt2pp,LYSt2pp,L-lysine transport in via proton symport (periplasm),H+ + L-Lysine = H+ + L-Lysine,,lysP,b2156,Escherichia coli,
LYSt3pp,LYSt3pp,L-lysine transport out via proton antiport (cytoplasm to periplasm),H+ + L-Lysine = H+ + L-Lysine,,argO,b2923,Escherichia coli,
LYStex,LYStex,L-lysine transport via diffusion (extracellular to periplasm),L-Lysine = L-Lysine,,ompC,b2215,Escherichia coli,
LYStex,LYStex,L-lysine transport via diffusion (extracellular to periplasm),L-Lysine = L-Lysine,,ompN,b1377,Escherichia coli,
LYStex,LYStex,L-lysine transport via diffusion (extracellular to periplasm),L-Lysine = L-Lysine,,phoE,b0241,Escherichia coli,
LYStex,LYStex,L-lysine transport via diffusion (extracellular to periplasm),L-Lysine = L-Lysine,,ompF,b0929,Escherichia coli,
LYStex_reverse,LYStex,,L-Lysine = L-Lysine,,ompC,b2215,Escherichia coli,
LYStex_reverse,LYStex,,L-Lysine = L-Lysine,,ompN,b1377,Escherichia coli,
LYStex_reverse,LYStex,,L-Lysine = L-Lysine,,phoE,b0241,Escherichia coli,
LYStex_reverse,LYStex,,L-Lysine = L-Lysine,,ompF,b0929,Escherichia coli,
LYXI,LYXI,Lyxose isomerase,L-Lyxose = L-Xylulose,5.3.1.-,rhaA,b3903,Escherichia coli,
LYXt2pp,LYXt2pp,L-Lyxose transport via proton symport (periplasm),H+ + L-Lyxose = H+ + L-Lyxose,,rhaT,b3907,Escherichia coli,
LYXtex,LYXtex,L-Lyxose transport via diffusion (extracellular to periplasm),L-Lyxose = L-Lyxose,,ompC,b2215,Escherichia coli,
LYXtex,LYXtex,L-Lyxose transport via diffusion (extracellular to periplasm),L-Lyxose = L-Lyxose,,ompN,b1377,Escherichia coli,
LYXtex,LYXtex,L-Lyxose transport via diffusion (extracellular to periplasm),L-Lyxose = L-Lyxose,,phoE,b0241,Escherichia coli,
LYXtex,LYXtex,L-Lyxose transport via diffusion (extracellular to periplasm),L-Lyxose = L-Lyxose,,ompF,b0929,Escherichia coli,
LYXtex_reverse,LYXtex,,L-Lyxose = L-Lyxose,,ompC,b2215,Escherichia coli,
LYXtex_reverse,LYXtex,,L-Lyxose = L-Lyxose,,ompN,b1377,Escherichia coli,
LYXtex_reverse,LYXtex,,L-Lyxose = L-Lyxose,,phoE,b0241,Escherichia coli,
LYXtex_reverse,LYXtex,,L-Lyxose = L-Lyxose,,ompF,b0929,Escherichia coli,
L_LACD2,L_LACD2,L-Lactate dehydrogenase (ubiquinone),L-Lactate + Ubiquinone-8 = Pyruvate + Ubiquinol-8,1.1.2.3,ykgE,b0306,Escherichia coli,
L_LACD2,L_LACD2,L-Lactate dehydrogenase (ubiquinone),L-Lactate + Ubiquinone-8 = Pyruvate + Ubiquinol-8,1.1.2.3,ykgG,b0308,Escherichia coli,
L_LACD2,L_LACD2,L-Lactate dehydrogenase (ubiquinone),L-Lactate + Ubiquinone-8 = Pyruvate + Ubiquinol-8,1.1.2.3,lldD,b3605,Escherichia coli,
L_LACD2,L_LACD2,L-Lactate dehydrogenase (ubiquinone),L-Lactate + Ubiquinone-8 = Pyruvate + Ubiquinol-8,1.1.2.3,ykgF,b0307,Escherichia coli,
L_LACD3,L_LACD3,L-Lactate dehydrogenase (menaquinone),L-Lactate + Menaquinone 8 = Menaquinol 8 + Pyruvate,1.1.2.3,ykgE,b0306,Escherichia coli,
L_LACD3,L_LACD3,L-Lactate dehydrogenase (menaquinone),L-Lactate + Menaquinone 8 = Menaquinol 8 + Pyruvate,1.1.2.3,ykgG,b0308,Escherichia coli,
L_LACD3,L_LACD3,L-Lactate dehydrogenase (menaquinone),L-Lactate + Menaquinone 8 = Menaquinol 8 + Pyruvate,1.1.2.3,lldD,b3605,Escherichia coli,
L_LACD3,L_LACD3,L-Lactate dehydrogenase (menaquinone),L-Lactate + Menaquinone 8 = Menaquinol 8 + Pyruvate,1.1.2.3,ykgF,b0307,Escherichia coli,
L_LACt2rpp,L_LACt2rpp,L-lactate reversible transport via proton symport (periplasm),H+ + L-Lactate = H+ + L-Lactate,,lldP,b3603,Escherichia coli,
L_LACt2rpp,L_LACt2rpp,L-lactate reversible transport via proton symport (periplasm),H+ + L-Lactate = H+ + L-Lactate,,glcA,b2975,Escherichia coli,
L_LACt2rpp_reverse,L_LACt2rpp,,H+ + L-Lactate = H+ + L-Lactate,,lldP,b3603,Escherichia coli,
L_LACt2rpp_reverse,L_LACt2rpp,,H+ + L-Lactate = H+ + L-Lactate,,glcA,b2975,Escherichia coli,
L_LACtex,L_LACtex,L-lactate transport via diffusion (extracellular to periplasm),L-Lactate = L-Lactate,,ompC,b2215,Escherichia coli,
L_LACtex,L_LACtex,L-lactate transport via diffusion (extracellular to periplasm),L-Lactate = L-Lactate,,ompN,b1377,Escherichia coli,
L_LACtex,L_LACtex,L-lactate transport via diffusion (extracellular to periplasm),L-Lactate = L-Lactate,,phoE,b0241,Escherichia coli,
L_LACtex,L_LACtex,L-lactate transport via diffusion (extracellular to periplasm),L-Lactate = L-Lactate,,ompF,b0929,Escherichia coli,
L_LACtex_reverse,L_LACtex,,L-Lactate = L-Lactate,,ompC,b2215,Escherichia coli,
L_LACtex_reverse,L_LACtex,,L-Lactate = L-Lactate,,ompN,b1377,Escherichia coli,
L_LACtex_reverse,L_LACtex,,L-Lactate = L-Lactate,,phoE,b0241,Escherichia coli,
L_LACtex_reverse,L_LACtex,,L-Lactate = L-Lactate,,ompF,b0929,Escherichia coli,
M1PD,M1PD,Mannitol-1-phosphate 5-dehydrogenase,D-Mannitol 1-phosphate + Nicotinamide adenine dinucleotide = D-Fructose 6-phosphate + H+ + Nicotinamide adenine dinucleotide - reduced,1.1.1.17,mtlD,b3600,Escherichia coli,
M1PD_reverse,M1PD,,D-Fructose 6-phosphate + H+ + Nicotinamide adenine dinucleotide - reduced = D-Mannitol 1-phosphate + Nicotinamide adenine dinucleotide,1.1.1.17,mtlD,b3600,Escherichia coli,26.67
MACPD,MACPD,Malonyl-ACP decarboxylase,H+ + Malonyl-[acyl-carrier protein] = Acetyl-ACP + CO2,4.1.1.87,fabB,b2323,Escherichia coli,
MALCOAMT,MALCOAMT,Malonyl-CoA methyltransferase,S-Adenosyl-L-methionine + Malonyl-CoA = S-Adenosyl-L-homocysteine + Malonyl-CoA methyl ester,,bioC,b0777,Escherichia coli,
MALDDH,MALDDH,Malate decarboxylating oxidoreductase (decarboxylating),D-Malate + Nicotinamide adenine dinucleotide = CO2 + Nicotinamide adenine dinucleotide - reduced + Pyruvate,1.1.1.83,dmlA,b1800,Escherichia coli,
MALDt2_2pp,MALDt2_2pp,D-Malate transport via proton symport (2 H) (periplasm),2.0 H+ + D-Malate = 2.0 H+ + D-Malate,,dctA,b3528,Escherichia coli,
MALDtex,MALDtex,D-Malate transport via diffusion (extracellular to periplasm),D-Malate = D-Malate,,ompC,b2215,Escherichia coli,
MALDtex,MALDtex,D-Malate transport via diffusion (extracellular to periplasm),D-Malate = D-Malate,,ompN,b1377,Escherichia coli,
MALDtex,MALDtex,D-Malate transport via diffusion (extracellular to periplasm),D-Malate = D-Malate,,phoE,b0241,Escherichia coli,
MALDtex,MALDtex,D-Malate transport via diffusion (extracellular to periplasm),D-Malate = D-Malate,,ompF,b0929,Escherichia coli,
MALDtex_reverse,MALDtex,,D-Malate = D-Malate,,ompC,b2215,Escherichia coli,
MALDtex_reverse,MALDtex,,D-Malate = D-Malate,,ompN,b1377,Escherichia coli,
MALDtex_reverse,MALDtex,,D-Malate = D-Malate,,phoE,b0241,Escherichia coli,
MALDtex_reverse,MALDtex,,D-Malate = D-Malate,,ompF,b0929,Escherichia coli,
MALS,MALS,Malate synthase,Acetyl-CoA + Glyoxylate + H2O = Coenzyme A + H+ + L-Malate,2.3.3.9,aceB,b4014,Escherichia coli,5.23
MALS,MALS,Malate synthase,Acetyl-CoA + Glyoxylate + H2O = Coenzyme A + H+ + L-Malate,2.3.3.9,glcB,b2976,Escherichia coli,5.23
MALTATr,MALTATr,Maltose O-acetyltransferase,Acetyl-CoA + Maltose = Acetyl-maltose + Coenzyme A,2.3.1.79,maa,b0459,Escherichia coli,5.23
MALTATr_reverse,MALTATr,,Acetyl-maltose + Coenzyme A = Acetyl-CoA + Maltose,2.3.1.79,maa,b0459,Escherichia coli,1.0
MALTHXabcpp,MALTHXabcpp,Maltohexaose transport via ABC system (periplasm),ATP + H2O + Maltohexaose = ADP + H+ + Maltohexaose + Phosphate,,malK,b4035,Escherichia coli,
MALTHXabcpp,MALTHXabcpp,Maltohexaose transport via ABC system (periplasm),ATP + H2O + Maltohexaose = ADP + H+ + Maltohexaose + Phosphate,,malF,b4033,Escherichia coli,
MALTHXabcpp,MALTHXabcpp,Maltohexaose transport via ABC system (periplasm),ATP + H2O + Maltohexaose = ADP + H+ + Maltohexaose + Phosphate,,malE,b4034,Escherichia coli,
MALTHXabcpp,MALTHXabcpp,Maltohexaose transport via ABC system (periplasm),ATP + H2O + Maltohexaose = ADP + H+ + Maltohexaose + Phosphate,,malG,b4032,Escherichia coli,
MALTHXtexi,MALTHXtexi,Maltohexaose transport via diffusion (extracellular to periplasm) irreversible,Maltohexaose = Maltohexaose,,lamB,b4036,Escherichia coli,
MALTPTabcpp,MALTPTabcpp,Maltopentaose transport via ABC system (periplasm),ATP + H2O + Maltopentaose = ADP + H+ + Maltopentaose + Phosphate,,malK,b4035,Escherichia coli,
MALTPTabcpp,MALTPTabcpp,Maltopentaose transport via ABC system (periplasm),ATP + H2O + Maltopentaose = ADP + H+ + Maltopentaose + Phosphate,,malF,b4033,Escherichia coli,
MALTPTabcpp,MALTPTabcpp,Maltopentaose transport via ABC system (periplasm),ATP + H2O + Maltopentaose = ADP + H+ + Maltopentaose + Phosphate,,malE,b4034,Escherichia coli,
MALTPTabcpp,MALTPTabcpp,Maltopentaose transport via ABC system (periplasm),ATP + H2O + Maltopentaose = ADP + H+ + Maltopentaose + Phosphate,,malG,b4032,Escherichia coli,
MALTPTtexi,MALTPTtexi,MaltopentaoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,Maltopentaose = Maltopentaose,,lamB,b4036,Escherichia coli,
MALTTRabcpp,MALTTRabcpp,Maltotriose transport via ABC system (periplasm),ATP + H2O + Maltotriose = ADP + H+ + Maltotriose + Phosphate,3.6.3,malK,b4035,Escherichia coli,2.0
MALTTRabcpp,MALTTRabcpp,Maltotriose transport via ABC system (periplasm),ATP + H2O + Maltotriose = ADP + H+ + Maltotriose + Phosphate,3.6.3,malF,b4033,Escherichia coli,2.0
MALTTRabcpp,MALTTRabcpp,Maltotriose transport via ABC system (periplasm),ATP + H2O + Maltotriose = ADP + H+ + Maltotriose + Phosphate,3.6.3,malE,b4034,Escherichia coli,2.0
MALTTRabcpp,MALTTRabcpp,Maltotriose transport via ABC system (periplasm),ATP + H2O + Maltotriose = ADP + H+ + Maltotriose + Phosphate,3.6.3,malG,b4032,Escherichia coli,2.0
MALTTRtexi,MALTTRtexi,Maltotriose transport via diffusion (extracellular to periplasm) irreversible,Maltotriose = Maltotriose,,lamB,b4036,Escherichia coli,
MALTTTRabcpp,MALTTTRabcpp,Maltotetraose transport via ABC system (periplasm),ATP + H2O + Maltotetraose = ADP + H+ + Maltotetraose + Phosphate,3.6.3,malK,b4035,Escherichia coli,1.88
MALTTTRabcpp,MALTTTRabcpp,Maltotetraose transport via ABC system (periplasm),ATP + H2O + Maltotetraose = ADP + H+ + Maltotetraose + Phosphate,3.6.3,malF,b4033,Escherichia coli,1.88
MALTTTRabcpp,MALTTTRabcpp,Maltotetraose transport via ABC system (periplasm),ATP + H2O + Maltotetraose = ADP + H+ + Maltotetraose + Phosphate,3.6.3,malE,b4034,Escherichia coli,1.88
MALTTTRabcpp,MALTTTRabcpp,Maltotetraose transport via ABC system (periplasm),ATP + H2O + Maltotetraose = ADP + H+ + Maltotetraose + Phosphate,3.6.3,malG,b4032,Escherichia coli,1.88
MALTTTRtexi,MALTTTRtexi,MaltotetraoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,Maltotetraose = Maltotetraose,,lamB,b4036,Escherichia coli,
MALTabcpp,MALTabcpp,Maltose transport via ABC system (periplasm),ATP + H2O + Maltose = ADP + H+ + Maltose + Phosphate,3.6.3.19,malK,b4035,Escherichia coli,1.88
MALTabcpp,MALTabcpp,Maltose transport via ABC system (periplasm),ATP + H2O + Maltose = ADP + H+ + Maltose + Phosphate,3.6.3.19,malF,b4033,Escherichia coli,1.88
MALTabcpp,MALTabcpp,Maltose transport via ABC system (periplasm),ATP + H2O + Maltose = ADP + H+ + Maltose + Phosphate,3.6.3.19,malE,b4034,Escherichia coli,1.88
MALTabcpp,MALTabcpp,Maltose transport via ABC system (periplasm),ATP + H2O + Maltose = ADP + H+ + Maltose + Phosphate,3.6.3.19,malG,b4032,Escherichia coli,1.88
MALTptspp,MALTptspp,Maltose transport via PEP:Pyr PTS (periplasm),Maltose + Phosphoenolpyruvate = Maltose 6'-phosphate + Pyruvate,,ptsI,b2416,Escherichia coli,
MALTptspp,MALTptspp,Maltose transport via PEP:Pyr PTS (periplasm),Maltose + Phosphoenolpyruvate = Maltose 6'-phosphate + Pyruvate,,crr,b2417,Escherichia coli,
MALTptspp,MALTptspp,Maltose transport via PEP:Pyr PTS (periplasm),Maltose + Phosphoenolpyruvate = Maltose 6'-phosphate + Pyruvate,,ptsH,b2415,Escherichia coli,
MALTptspp,MALTptspp,Maltose transport via PEP:Pyr PTS (periplasm),Maltose + Phosphoenolpyruvate = Maltose 6'-phosphate + Pyruvate,,malX,b1621,Escherichia coli,
MALTtexi,MALTtexi,MaltoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,Maltose = Maltose,,lamB,b4036,Escherichia coli,
MALt2_2pp,MALt2_2pp,Malate transport via proton symport (2 H) (periplasm),2.0 H+ + L-Malate = 2.0 H+ + L-Malate,,dctA,b3528,Escherichia coli,
MALt2_3pp,MALt2_3pp,Malate transport via proton symport (3 H) (periplasm),3.0 H+ + L-Malate = 3.0 H+ + L-Malate,,dcuB,b4123,Escherichia coli,
MALt2_3pp,MALt2_3pp,Malate transport via proton symport (3 H) (periplasm),3.0 H+ + L-Malate = 3.0 H+ + L-Malate,,dcuA,b4138,Escherichia coli,
MALt3pp,MALt3pp,L-malate transport out via proton antiport (periplasm),H+ + L-Malate = H+ + L-Malate,,,,Escherichia coli,
MALtex,MALtex,Malate transport via diffusion (extracellular to periplasm),L-Malate = L-Malate,,ompC,b2215,Escherichia coli,
MALtex,MALtex,Malate transport via diffusion (extracellular to periplasm),L-Malate = L-Malate,,ompN,b1377,Escherichia coli,
MALtex,MALtex,Malate transport via diffusion (extracellular to periplasm),L-Malate = L-Malate,,phoE,b0241,Escherichia coli,
MALtex,MALtex,Malate transport via diffusion (extracellular to periplasm),L-Malate = L-Malate,,ompF,b0929,Escherichia coli,
MALtex_reverse,MALtex,,L-Malate = L-Malate,,ompC,b2215,Escherichia coli,
MALtex_reverse,MALtex,,L-Malate = L-Malate,,ompN,b1377,Escherichia coli,
MALtex_reverse,MALtex,,L-Malate = L-Malate,,phoE,b0241,Escherichia coli,
MALtex_reverse,MALtex,,L-Malate = L-Malate,,ompF,b0929,Escherichia coli,
MAN1PT2,MAN1PT2,Mannose-1-phosphate guanylyltransferase (GDP),GDP + H+ + D-Mannose 1-phosphate = GDP-D-mannose + Phosphate,2.7.7.22,cpsB,b2049,Escherichia coli,0.28515
MAN6PI,MAN6PI,Mannose-6-phosphate isomerase,D-Mannose 6-phosphate = D-Fructose 6-phosphate,5.3.1.8,manA,b1613,Escherichia coli,
MAN6PI_reverse,MAN6PI,,D-Fructose 6-phosphate = D-Mannose 6-phosphate,5.3.1.8,manA,b1613,Escherichia coli,53.0
